t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
1.2500000000000009, 55.0, 96.52293955908924, 1.5707963267948966, 78.52293955908924, 90.17627298470525, 78.75000000000013, 90.0, 90.17504381056544, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.22706044091088984, 55.0, 80.52293955908924, 81.20649300282942
1.260000000000001, 55.0, 97.42468999719489, 1.5707963267948966, 79.42468999719489, 90.17504381056544, 79.65000000000013, 90.0, 90.17382315846984, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.22531000280524438, 55.0, 81.42468999719489, 79.86284743654728
1.270000000000001, 55.0, 98.32642822877959, 1.5707963267948966, 80.32642822877959, 90.17382315846984, 80.55000000000014, 90.0, 90.17261096935461, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2235717712205485, 55.0, 82.32642822877959, 78.49622427284575
1.280000000000001, 55.0, 99.22815433847313, 1.5707963267948966, 81.22815433847313, 90.17261096935461, 81.45000000000014, 90.0, 90.17140718456521, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2218456615270128, 55.0, 83.22815433847313, 77.10540161860548
1.290000000000001, 55.0, 100.12986841031878, 1.5707963267948966, 82.12986841031878, 90.17140718456521, 82.35000000000015, 90.0, 90.17021174585368, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.22013158968137247, 55.0, 84.12986841031878, 75.68904532046558
1.300000000000001, 55.0, 101.03157052777732, 1.5707963267948966, 83.03157052777732, 90.17021174585368, 83.25000000000016, 90.0, 90.16902459537567, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.21842947222283726, 55.0, 85.03157052777732, 74.24569397166036
1.310000000000001, 55.0, 101.93326077373108, 1.5707963267948966, 83.93326077373108, 90.16902459537567, 84.15000000000016, 90.0, 90.1678456756878, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.21673922626908393, 55.0, 85.93326077373108, 72.77374124163565
1.320000000000001, 55.0, 102.83493923048796, 1.5707963267948966, 84.83493923048796, 90.1678456756878, 85.05000000000017, 90.0, 90.16667492974476, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2150607695122062, 55.0, 86.83493923048796, 71.27141491988839
1.330000000000001, 55.0, 103.73660597978541, 1.5707963267948966, 85.73660597978541, 90.16667492974476, 85.95000000000017, 90.0, 90.1655123008966, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.21339402021476417, 55.0, 87.73660597978541, 69.73675189490476
1.340000000000001, 55.0, 104.63826110279437, 1.5707963267948966, 86.63826110279437, 90.1655123008966, 86.85000000000018, 90.0, 90.164357732886, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.2117388972058052, 55.0, 88.63826110279437, 68.16756806084071
1.350000000000001, 55.0, 105.53990468012323, 1.5707963267948966, 87.53990468012323, 90.164357732886, 87.75000000000018, 90.0, 90.16321116984554, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.21009531987695595, 55.0, 89.53990468012323, 66.56142183555295
1.360000000000001, 55.0, 106.44153679182169, 1.5707963267948966, 88.44153679182169, 90.16321116984554, 88.64881481481498, 89.46666666666643, 89.61718331185025, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.20727802299329312, 55.0, 90.44153679182169, 64.9155695497066
1.370000000000001, 55.0, 107.33770862494019, 1.5707963267948966, 89.33770862494019, 89.61718331185025, 89.53748148148165, 88.26666666666648, 88.3985349260283, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.1997728565414576, 55.0, 91.33770862494019, 63.23725112632865
1.380000000000001, 55.0, 108.22169397420048, 1.5707963267948966, 90.22169397420048, 88.3985349260283, 90.42315563261853, 88.26816449549644, 88.42576271905627, 0.0, 0.0, 16.443387948400954, 0.0, 0.0, 0.22169397420047687, 0.2014616584180544, 55.0, 91.77830602579952, 62.39556517740755
1.390000000000001, 55.0, 109.10595160139104, 1.5707963267948966, 91.10595160139104, 88.42576271905627, 91.3118372775735, 89.46816449549644, 89.65259794222189, 0.0, 0.0, 18.211903202782082, 0.0, 0.0, 1.105951601391041, 0.20588567618246145, 55.0, 90.89404839860896, 64.07361691315583
1.400000000000001, 55.0, 110.00247758081326, 1.5707963267948966, 92.00247758081326, 89.65259794222189, 92.21065874005745, 90.00000000000001, 90.17231751899628, 0.0, 0.0, 20.004955161626526, 0.0, 0.0, 2.002477580813263, 0.2081811592441909, 55.0, 89.99752241918674, 65.73123016797406
1.410000000000001, 55.0, 110.90420075600322, 1.5707963267948966, 92.90420075600322, 90.17231751899628, 93.11065874005746, 90.0, 90.16069268346352, 0.0, 0.0, 21.80840151200644, 0.0, 0.0, 2.9042007560032204, 0.20645798405423932, 55.0, 89.09579924399678, 67.35731720786372
1.420000000000001, 55.0, 111.80580768283785, 1.5707963267948966, 93.80580768283785, 90.16069268346352, 94.01065874005747, 90.0, 90.15978144036538, 0.0, 0.0, 23.611615365675704, 0.0, 0.0, 3.8058076828378518, 0.2048510572196136, 55.0, 88.19419231716215, 68.94486089536395
1.430000000000001, 55.0, 112.70740549724151, 1.5707963267948966, 94.70740549724151, 90.15978144036538, 94.91065874005747, 90.0, 90.15866228039745, 0.0, 0.0, 25.41481099448302, 0.0, 0.0, 4.70740549724151, 0.20325324281596124, 55.0, 87.29259450275849, 70.4966475751717
1.440000000000001, 55.0, 113.60899212004549, 1.5707963267948966, 95.60899212004549, 90.15866228039745, 95.81065874005748, 90.0, 90.15755519647983, 0.0, 0.0, 27.21798424009097, 0.0, 0.0, 5.608992120045485, 0.20166662001199143, 55.0, 86.39100787995451, 72.01498530730196
1.450000000000001, 55.0, 114.51056767201028, 1.5707963267948966, 96.51056767201028, 90.15755519647983, 96.71065874005748, 90.0, 90.15645570150501, 0.0, 0.0, 29.021135344020564, 0.0, 0.0, 6.510567672010282, 0.20009106804720034, 55.0, 85.48943232798972, 73.50194719381568
1.460000000000001, 55.0, 115.41213222902533, 1.5707963267948966, 97.41213222902533, 90.15645570150501, 97.61065874005749, 90.0, 90.15536383159653, 0.0, 0.0, 30.824264458050664, 0.0, 0.0, 7.412132229025332, 0.19852651103215635, 55.0, 84.58786777097467, 74.95940057768658
1.470000000000001, 55.0, 116.31368586734129, 1.5707963267948966, 98.31368586734129, 90.15536383159653, 98.5106587400575, 90.0, 90.15427953211955, 0.0, 0.0, 32.62737173468258, 0.0, 0.0, 8.313685867341292, 0.19697287271620212, 55.0, 83.68631413265871, 76.38903460681978
1.480000000000001, 55.0, 117.21522866266248, 1.5707963267948966, 99.21522866266248, 90.15427953211955, 99.4106587400575, 90.0, 90.15320275064141, 0.0, 0.0, 34.430457325324966, 0.0, 0.0, 9.215228662662483, 0.1954300773950166, 55.0, 82.78477133733752, 77.79238316852746
1.490000000000001, 55.0, 118.1167606901689, 1.5707963267948966, 100.1167606901689, 90.15320275064141, 100.3106587400575, 90.0, 90.15213343505613, 0.0, 0.0, 36.233521380337805, 0.0, 0.0, 10.116760690168903, 0.1938980498886025, 55.0, 81.8832393098311, 79.17084416400104
1.500000000000001, 55.0, 119.01828202451946, 1.5707963267948966, 101.01828202451946, 90.15213343505613, 101.21065874005751, 90.0, 90.15107153361957, 0.0, 0.0, 38.03656404903893, 0.0, 0.0, 11.018282024519465, 0.19237671553804603, 55.0, 80.98171797548054, 80.52569581124196
1.5100000000000011, 55.0, 119.91979273985567, 1.5707963267948966, 101.91979273985567, 90.15107153361957, 102.11065874005752, 90.0, 90.15001699494623, 0.0, 0.0, 39.83958547971133, 0.0, 0.0, 11.919792739855666, 0.19086600020185074, 55.0, 80.08020726014433, 81.85811051792828
1.5200000000000011, 55.0, 120.82129290980512, 1.5707963267948966, 102.82129290980512, 90.15001699494623, 103.01065874005752, 90.0, 90.14896976800667, 0.0, 0.0, 41.64258581961025, 0.0, 0.0, 12.821292909805123, 0.18936583025239884, 55.0, 79.17870709019488, 83.16916675278904
1.5300000000000011, 55.0, 121.72278260748519, 1.5707963267948966, 103.72278260748519, 90.14896976800667, 103.91065874005753, 90.0, 90.1479298021252, 0.0, 0.0, 43.44556521497037, 0.0, 0.0, 13.722782607485186, 0.1878761325723417, 55.0, 78.27721739251481, 84.45985925749844
1.5400000000000011, 55.0, 122.62426190550644, 1.5707963267948966, 104.62426190550644, 90.1479298021252, 104.81065874005753, 90.0, 90.14689704697726, 0.0, 0.0, 45.24852381101289, 0.0, 0.0, 14.624261905506444, 0.1863968345510898, 55.0, 77.37573809449356, 85.73110787410569
1.5500000000000012, 55.0, 123.52573087597622, 1.5707963267948966, 105.52573087597622, 90.14689704697726, 105.71065874005754, 90.0, 90.14587145258712, 0.0, 0.0, 47.051461751952445, 0.0, 0.0, 15.525730875976222, 0.18492786408131678, 55.0, 76.47426912402378, 86.98376521072362
1.5600000000000012, 55.0, 124.4271895905021, 1.5707963267948966, 106.4271895905021, 90.14587145258712, 106.61065874005754, 90.0, 90.14485296932537, 0.0, 0.0, 48.85437918100419, 0.0, 0.0, 16.427189590502095, 0.18346914955544946, 55.0, 75.5728104094979, 88.21862332705324
1.5700000000000012, 55.0, 125.32863812019535, 1.5707963267948966, 107.32863812019535, 90.14485296932537, 107.51065874005755, 90.0, 90.14384154790665, 0.0, 0.0, 50.6572762403907, 0.0, 0.0, 17.32863812019535, 0.1820206198622003, 55.0, 74.67136187980465, 89.43641958870494
1.5800000000000012, 55.0, 126.23007653567441, 1.5707963267948966, 108.23007653567441, 90.14384154790665, 108.41065874005756, 90.0, 90.14283713938704, 0.0, 0.0, 52.46015307134883, 0.0, 0.0, 18.230076535674414, 0.18058220438314265, 55.0, 73.76992346432559, 90.0
1.5900000000000012, 55.0, 127.13150490706829, 1.5707963267948966, 109.13150490706829, 90.14283713938704, 109.31065874005756, 90.0, 90.14183969516192, 0.0, 0.0, 54.26300981413658, 0.0, 0.0, 19.13150490706829, 0.17915383298927168, 55.0, 72.86849509293171, 90.0
1.6000000000000012, 55.0, 128.0329233040199, 1.5707963267948966, 110.0329233040199, 90.14183969516192, 110.21065874005757, 90.0, 90.14084916696352, 0.0, 0.0, 56.065846608039806, 0.0, 0.0, 20.032923304019903, 0.17773543603766484, 55.0, 71.9670766959801, 90.0
1.6100000000000012, 55.0, 128.93433179568953, 1.5707963267948966, 110.93433179568954, 90.14084916696352, 111.11065874005757, 90.0, 90.13986550685857, 0.0, 0.0, 57.86866359137906, 0.0, 0.0, 20.93433179568953, 0.17632694436802865, 55.0, 71.06566820431047, 90.0
1.6200000000000012, 55.0, 129.83573045075812, 1.5707963267948966, 111.83573045075813, 90.13986550685857, 112.01065874005758, 90.0, 90.13888866724604, 0.0, 0.0, 59.67146090151624, 0.0, 0.0, 21.83573045075812, 0.17492828929944437, 55.0, 70.16426954924188, 90.0
1.6300000000000012, 55.0, 130.73711933743058, 1.5707963267948966, 112.7371193374306, 90.13888866724604, 112.91065874005758, 90.0, 90.13791860085472, 0.0, 0.0, 61.47423867486117, 0.0, 0.0, 22.737119337430585, 0.17353940262698586, 55.0, 69.26288066256942, 90.0
1.6400000000000012, 55.0, 131.63849852343913, 1.5707963267948966, 113.63849852343914, 90.13791860085472, 113.81065874005759, 90.0, 90.13695526074115, 0.0, 0.0, 63.27699704687825, 0.0, 0.0, 23.638498523439125, 0.17216021661845105, 55.0, 68.36150147656087, 90.0
1.6500000000000012, 55.0, 132.53986807604653, 1.5707963267948966, 114.53986807604655, 90.13695526074115, 114.7106587400576, 90.0, 90.13599860028707, 0.0, 0.0, 65.07973615209306, 0.0, 0.0, 24.53986807604653, 0.1707906640110508, 55.0, 67.46013192395347, 90.0
1.6600000000000013, 55.0, 133.4412280620494, 1.5707963267948966, 115.44122806204942, 90.13599860028707, 115.6106587400576, 90.0, 90.1350485731974, 0.0, 0.0, 66.88245612409878, 0.0, 0.0, 25.44122806204939, 0.16943067800818312, 55.0, 66.55877193795061, 90.0
1.6700000000000013, 55.0, 134.34257854778136, 1.5707963267948966, 116.34257854778139, 90.1350485731974, 116.51065874005761, 90.0, 90.1341051334979, 0.0, 0.0, 68.68515709556272, 0.0, 0.0, 26.342578547781358, 0.1680801922762214, 55.0, 65.65742145221864, 90.0
1.6800000000000013, 55.0, 135.24391959911634, 1.5707963267948966, 117.24391959911637, 90.1341051334979, 117.41065874005761, 90.0, 90.13316823553293, 0.0, 0.0, 70.48783919823268, 0.0, 0.0, 27.24391959911634, 0.16673914094124598, 55.0, 64.75608040088366, 90.0
1.6900000000000013, 55.0, 136.14525128147167, 1.5707963267948966, 118.1452512814717, 90.13316823553293, 118.31065874005762, 90.0, 90.13223783396332, 0.0, 0.0, 72.29050256294335, 0.0, 0.0, 28.145251281471673, 0.16540745858591777, 55.0, 63.85474871852833, 90.0
1.7000000000000013, 55.0, 137.04657365981132, 1.5707963267948966, 119.04657365981133, 90.13223783396332, 119.21065874005762, 90.0, 90.13131388376407, 0.0, 0.0, 74.09314731962263, 0.0, 0.0, 29.046573659811315, 0.16408508024629498, 55.0, 62.953426340188685, 90.0
1.7100000000000013, 55.0, 137.94788679864897, 1.5707963267948966, 119.94788679864897, 90.13131388376407, 120.11065874005763, 90.0, 90.13039634022226, 0.0, 0.0, 75.89577359729793, 0.0, 0.0, 29.947886798648966, 0.16277194140866413, 55.0, 62.052113201351034, 90.0
1.7200000000000013, 55.0, 138.8491907620512, 1.5707963267948966, 120.8491907620512, 90.13039634022226, 121.01065874005764, 90.0, 90.12948515893483, 0.0, 0.0, 77.69838152410239, 0.0, 0.0, 30.849190762051194, 0.16146797800644208, 55.0, 61.150809237948806, 90.0
1.7300000000000013, 55.0, 139.75048561364054, 1.5707963267948966, 121.75048561364054, 90.12948515893483, 121.91065874005764, 90.0, 90.12858029580649, 0.0, 0.0, 79.50097122728107, 0.0, 0.0, 31.750485613640535, 0.16017312641710646, 55.0, 60.249514386359465, 90.0
1.7400000000000013, 55.0, 140.6517714165986, 1.5707963267948966, 122.6517714165986, 90.12858029580649, 122.81065874005765, 90.0, 90.12768170704754, 0.0, 0.0, 81.30354283319718, 0.0, 0.0, 32.65177141659859, 0.15888732345904089, 55.0, 59.34822858340141, 90.0
1.7500000000000013, 55.0, 141.55304823366907, 1.5707963267948966, 123.55304823366909, 90.12768170704754, 123.71065874005765, 90.0, 90.12678934917179, 0.0, 0.0, 83.10609646733815, 0.0, 0.0, 33.553048233669074, 0.15761050638856489, 55.0, 58.446951766330926, 90.0
1.7600000000000013, 55.0, 142.45431612716078, 1.5707963267948966, 124.45431612716081, 90.12678934917179, 124.61065874005766, 90.0, 90.12590317899439, 0.0, 0.0, 84.90863225432156, 0.0, 0.0, 34.45431612716078, 0.15634261289685014, 55.0, 57.54568387283922, 90.0
1.7700000000000014, 55.0, 143.35557515895073, 1.5707963267948966, 125.35557515895076, 90.12590317899439, 125.51065874005766, 90.0, 90.12502315362981, 0.0, 0.0, 86.71115031790146, 0.0, 0.0, 35.35557515895073, 0.1550835811069078, 55.0, 56.64442484104927, 90.0
1.7800000000000014, 55.0, 144.25682539048702, 1.5707963267948966, 126.25682539048705, 90.12502315362981, 126.41065874005767, 90.0, 90.12414923048976, 0.0, 0.0, 88.51365078097405, 0.0, 0.0, 36.25682539048702, 0.15383334957061834, 55.0, 55.74317460951298, 90.0
1.7900000000000014, 55.0, 145.15806688279193, 1.5707963267948966, 127.15806688279194, 90.12414923048976, 127.31065874005768, 90.0, 90.12328136728107, 0.0, 0.0, 90.31613376558386, 0.0, 0.0, 37.15806688279193, 0.1525918572657332, 55.0, 54.84193311720807, 90.0
1.8000000000000014, 55.0, 146.05929969646473, 1.5707963267948966, 128.05929969646476, 90.12328136728107, 128.21065874005768, 90.0, 90.12241952200371, 0.0, 0.0, 92.11859939292947, 0.0, 0.0, 38.059299696464734, 0.15135904359291885, 55.0, 53.940700303535266, 90.0
1.8100000000000014, 55.0, 146.96052389168477, 1.5707963267948966, 128.9605238916848, 90.12241952200371, 129.1106587400577, 90.0, 90.12156365294874, 0.0, 0.0, 93.92104778336954, 0.0, 0.0, 38.96052389168477, 0.15013484837288615, 55.0, 53.03947610831523, 90.0
1.8200000000000014, 55.0, 147.86173952821426, 1.5707963267948966, 129.8617395282143, 90.12156365294874, 130.0106587400577, 90.0, 90.1207137186963, 0.0, 0.0, 95.72347905642852, 0.0, 0.0, 39.86173952821426, 0.14891921184340617, 55.0, 52.13826047178574, 90.0
1.8300000000000014, 55.0, 148.76294666540122, 1.5707963267948966, 130.76294666540124, 90.1207137186963, 130.9106587400577, 90.0, 90.11986967811353, 0.0, 0.0, 97.52589333080243, 0.0, 0.0, 40.762946665401216, 0.14771207465645375, 55.0, 51.237053334598784, 90.0
1.8400000000000014, 55.0, 149.66414536218235, 1.5707963267948966, 131.66414536218238, 90.11986967811353, 131.8106587400577, 90.0, 90.1190314903527, 0.0, 0.0, 99.3282907243647, 0.0, 0.0, 41.66414536218235, 0.1465133778753227, 55.0, 50.33585463781765, 90.0
1.8500000000000014, 55.0, 150.56533567708587, 1.5707963267948966, 132.5653356770859, 90.1190314903527, 132.7106587400577, 90.0, 90.11819911484916, 0.0, 0.0, 101.13067135417174, 0.0, 0.0, 42.56533567708587, 0.14532306297181208, 55.0, 49.43466432291413, 90.0
1.8600000000000014, 55.0, 151.46651766823436, 1.5707963267948966, 133.4665176682344, 90.11819911484916, 133.61065874005772, 90.0, 90.11737251131943, 0.0, 0.0, 102.93303533646872, 0.0, 0.0, 43.46651766823436, 0.14414107182332714, 55.0, 48.53348233176563, 90.0
1.8700000000000014, 55.0, 152.36769139334754, 1.5707963267948966, 134.36769139334757, 90.11737251131943, 134.51065874005772, 90.0, 90.11655163975915, 0.0, 0.0, 104.73538278669508, 0.0, 0.0, 44.36769139334754, 0.14296734671015088, 55.0, 47.632308606652465, 90.0
1.8800000000000014, 55.0, 153.26885690974512, 1.5707963267948966, 135.26885690974515, 90.11655163975915, 135.41065874005773, 90.0, 90.11573646044127, 0.0, 0.0, 106.53771381949025, 0.0, 0.0, 45.268856909745125, 0.14180183031257343, 55.0, 46.73114309025488, 90.0
1.8900000000000015, 55.0, 154.17001427434954, 1.5707963267948966, 136.17001427434957, 90.11573646044127, 136.31065874005773, 90.0, 90.11492693391402, 0.0, 0.0, 108.34002854869908, 0.0, 0.0, 46.17001427434954, 0.14064446570816358, 55.0, 45.82998572565046, 90.0
1.9000000000000015, 55.0, 155.07116354368867, 1.5707963267948966, 137.0711635436887, 90.11492693391402, 137.21065874005774, 90.0, 90.11412302099913, 0.0, 0.0, 110.14232708737734, 0.0, 0.0, 47.07116354368867, 0.1394951963690403, 55.0, 44.92883645631133, 90.0
1.9100000000000015, 55.0, 155.97230477389866, 1.5707963267948966, 137.97230477389868, 90.11412302099913, 138.11065874005774, 90.0, 90.11332468278981, 0.0, 0.0, 111.94460954779731, 0.0, 0.0, 47.97230477389866, 0.13835396615905893, 55.0, 44.02769522610134, 90.0
1.9200000000000015, 55.0, 156.87343802072655, 1.5707963267948966, 138.87343802072658, 90.11332468278981, 139.01065874005775, 90.0, 90.11253188064886, 0.0, 0.0, 113.7468760414531, 0.0, 0.0, 48.87343802072655, 0.13722071933116808, 55.0, 43.12656197927345, 90.0
1.9300000000000015, 55.0, 157.77456333953305, 1.5707963267948966, 139.77456333953307, 90.11253188064886, 139.91065874005776, 90.0, 90.11174457620697, 0.0, 0.0, 115.54912667906609, 0.0, 0.0, 49.774563339533046, 0.13609540052468105, 55.0, 42.225436660466954, 90.0
1.9400000000000015, 55.0, 158.67568078529513, 1.5707963267948966, 140.67568078529516, 90.11174457620697, 140.81065874005776, 90.0, 90.11096273136067, 0.0, 0.0, 117.35136157059026, 0.0, 0.0, 50.67568078529513, 0.1349779547626042, 55.0, 41.32431921470487, 90.0
1.9500000000000015, 55.0, 159.57679041260874, 1.5707963267948966, 141.57679041260877, 90.11096273136067, 141.71065874005777, 90.0, 90.11018630827064, 0.0, 0.0, 119.15358082521749, 0.0, 0.0, 51.576790412608744, 0.1338683274489938, 55.0, 40.423209587391256, 90.0
